BF4- BF4- B(1)F(4)-(1) aq hkf -355400. -376400. 43.000 7.9796 11.7027 1.1504 -3.2628 11.8941 -4.1753 0.9779 -1 # [2] 16.Feb.88
BO2- BO2- B(1)O(2)-(1) aq hkf -162240. -184600. -8.9 -2.2428 -6.2065 -6.3216 -2.5224 -1.6521 -11.3863 1.7595 -1 # [G6] 06.Nov.97
Butanoic-Acid(aq) C4H8O2 C(4)H(8)O(2) aq hkf -91210. -127950. 56.1 13.2702 23.3487 -0.6985 -3.7441 72.4342 2.9924 -0.2155 0 # [G6] 06.Mar.92
Ba(HCO3)+ Ba(HCO3)+ Ba(1)H(1)C(1)O(3)+(1) aq hkf -275700. -294350. 46.83 7.882 11.464 1.244 -3.253 26.273 4.460 -0.158 1 # [G7A] 01.Nov.92
Ba+2 Ba+2 Ba(1)+(2) aq hkf -134030. -128500. 2.3 2.7383 -10.0565 -0.0470 -2.3633 3.80 -3.450 0.9850 2 # [G9] 06.Nov.97
BaCl+ BaCl+ Ba(1)Cl(1)+(1) aq hkf -164730. -165323. 24. 3.4534 0.6537 5.4861 -2.806 11.8213 -1.6759 0.1895 1 # [5] 02.Oct.97
BaOH+ BaOH+ Ba(1)O(1)H(1)+(1) aq hkf -172300. -175900. 27.5 3.0700 -0.2825 5.8541 -2.7672 -5.7064 -7.5974 0.1362 1 # [G9] 13.Nov.97
Be+2 Be+2 Be(1)+(2) aq hkf -90550. -91500. -32.1 -0.5718 -9.1742 9.3462 -2.3996 17.0245 -4.2160 1.5475 2 # [G9] 11.Nov.97
BeOH+ BeOH+ Be(1)O(1)H(1)+(1) aq hkf -139900. -153200. -17.9 2.3302 -2.0945 6.5792 -2.6923 30.9714 2.9542 0.8222 1 # [G9] 13.Nov.97
BeO(aq) BeO Be(1)O(1) aq hkf -128600. -144100. -25.1 1.8917 -3.1609 6.9887 -2.6482 13.5675 -0.3660 -0.0300 0 # [G9] 13.Nov.97
HBeO2- HBeO2- H(1)Be(1)O(2)-(1) aq hkf -172200. -206700. -33.3 2.9518 -0.5719 5.9708 -2.7553 56.2537 7.5374 2.1351 -1 # [G9] 13.Nov.97
BeO2-2 BeO2-2 Be(1)O(2)-(2) aq hkf -152900. -189700. -41.0 3.2657 0.1906 5.6788 -2.7868 34.0366 -5.6215 3.8330 -2 # [G9] 13.Nov.97
Br- Br- Br(1)-(1) aq hkf -24870. -29040. 19.80 5.2690 6.5940 4.7450 -3.143 -3.80 -6.811 1.3858 -1 # [G9] 07.Nov.97
Br3- Br3- Br(3)-(1) aq hkf -25590. -31170. 51.500 9.0992 14.4364 0.0759 -3.3758 17.2705 -1.8939 0.8490 -1 # [2] 12.Jul.87
HBrO(aq) HBrO H(1)Br(1)O(1) aq hkf -19700. -27000. 33.8 5.5795 5.8410 3.4565 -3.0204 9.8576 -1.2012 -0.1719 0 # [G9] 13.Nov.97
BrO- BrO- Br(1)O(1)-(1) aq hkf -8000. -22500. 9.7 2.3206 -2.1131 6.5758 -2.6915 3.4104 -8.7381 1.4820 -1 # [G9] 13.Nov.97
BrO3- BrO3- Br(1)O(3)-(1) aq hkf 4450. -16030. 38.65 6.9617 9.2173 2.1272 -3.1600 3.7059 -7.2308 1.0433 -1 # [G9] 07.Nov.97
BrO4- BrO4- Br(1)O(4)-(1) aq hkf 28200. 3100. 47.6 8.7361 13.5515 0.4200 -3.3391 11.4884 -4.0937 0.9085 -1 # [G9] 13.Nov.97
CaOH+ CaOH+ Ca(1)O(1)H(1)+(1) aq hkf -171300. -179600. 6.7 2.7243 -1.1303 6.1958 -2.7322 11.1286 -2.7493 0.4496 1 # [G9] 13.Nov.97
Ce+4 Ce+4 Ce(1)+(4) aq hkf -121300. -137700. -100.1 -4.2792 -18.2247 12.8996 -2.0255 40.2790 -3.0141 3.6964 4 # [G9] 13.Nov.97
HCN(aq) HCN H(1)C(1)N(1) aq hkf 28600. 25600. 29.8 8.0083 11.7705 1.1286 -3.2655 28.9941 5.2560 -0.1113 0 # [G5] 04.Jun.93
CN- CN- C(1)N(1)-(1) aq hkf 41200. 36000. 22.5 5.4714 5.5813 3.5497 -3.0096 7.6773 -6.6400 1.2900 -1 # [G9] 11.Nov.97
CO(aq) CO C(1)O(1) aq hkf -28682. -28910. 24.53 6.2373 7.4498 2.8184 -3.0869 40.2522 10.0022 -0.3715 0 # [G5] 17.Jun.92
CO2(aq) CO2 C(1)O(2) aq hkf -92250. -98900. 28.11 15. -10. -55.4 7.4 36.8 3.6 -0.313 0 # [G18] 18.Aug.05
CO3-2 CO3-2 C(1)O(3)-(2) aq hkf -126191. -161385. -11.95 2.8524 -3.9844 6.4142 -2.6143 -3.3206 -17.1917 3.3914 -2 # [G9] 06.Nov.97
Ca(HCO3)+ Ca(HCO3)+ Ca(1)H(1)C(1)O(3)+(1) aq hkf -273830. -294350. 16.000 3.706 1.267 5.252 -2.831 41.722 8.336 0.308 1 # [G7A] 01.Jan.91
Ca+2 Ca+2 Ca(1)+(2) aq hkf -132120. -129800. -13.50 -0.1947 -7.2520 5.2966 -2.4792 9.00 -2.522 1.2366 2 # [G9] 06.Nov.97
CaCl+ CaCl+ Ca(1)Cl(1)+(1) aq hkf -163100. -168607. 4.5 2.7148 -1.1497 6.1949 -2.7314 20.8839 0.5241 0.4862 1 # [5] 02.Oct.97
CaCl2(aq) CaCl2 Ca(1)Cl(2) aq hkf -194000. -211060. 6. 6.2187 7.4058 2.8322 -3.0851 23.961 3.272 -0.038 0 # [5] 02.Oct.97
CaF+ CaF+ Ca(1)F(1)+(1) aq hkf -200390. -208600. -9. 0.1568 -7.3958 8.6499 -2.4732 30.1743 3.0968 0.6911 1 # [5] 18.Sep.97
CaSO4(aq) CaSO4 Ca(1)S(1)O(4) aq hkf -312930. -345900. 5. 2.4079 -1.8992 6.4895 -2.7004 -8.4942 -8.1271 -0.001 0 # [5] 18.Sep.97
Cd+2 Cd+2 Cd(1)+(2) aq hkf -18560. -18140. -17.4 0.0537 -10.7080 16.5176 -2.3363 15.6573 -3.7476 1.2528 2 # [G9] 07.Nov.97
CdOH+ CdOH+ Cd(1)O(1)H(1)+(1) aq hkf -61500. -73400. -2.9 0.1473 -7.4141 8.6471 -2.4724 18.8886 -0.5290 0.5985 1 # [G9] 14.Nov.97
CdO(aq) CdO Cd(1)O(1) aq hkf -47500. -59750. -4.2 -0.1471 -8.1341 8.9312 -2.4426 -0.3806 -5.2141 -0.0300 0 # [G9] 14.Nov.97
HCdO2- HCdO2- H(1)Cd(1)O(2)-(1) aq hkf -86500. -117400. -10.9 0.9080 -5.5570 7.9176 -2.5492 23.2446 -2.8512 1.7965 -1 # [G9] 14.Nov.97
CdO2-2 CdO2-2 Cd(1)O(2)-(2) aq hkf -67300. -101000. -20.3 0.7922 -5.8401 8.0303 -2.5375 3.4810 -15.2361 3.5190 -2 # [G9] 14.Nov.97
Ce+2 Ce+2 Ce(1)+(2) aq hkf -74900. -70300. 1.4 0.1315 -7.4538 8.6653 -2.4708 8.5755 -5.5196 1.0376 2 # [G9] 13.Nov.97
Ce+3 Ce+3 Ce(1)+(3) aq hkf -161600. -167400. -49. -3.4833 -16.2789 12.1302 -2.1059 -0.3550 -12.7510 2.3265 3 # [G9] 13.Nov.97
Cl- Cl- Cl(1)-(1) aq hkf -31379. -39933. 13.56 4.0320 4.8010 5.5630 -2.847 -4.40 -5.714 1.4560 -1 # [G9] 07.Nov.97
HClO(aq) HClO H(1)Cl(1)O(1) aq hkf -19100. -28900. 33.9 5.5927 5.8751 3.4387 -3.0218 9.9023 -1.1808 -0.1734 0 # [G9] 13.Nov.97
ClO- ClO- Cl(1)O(1)-(1) aq hkf -8800. -25600. 10. 2.3599 -2.0164 6.5356 -2.6955 3.4787 -8.6974 1.4767 -1 # [G9] 13.Nov.97
ClO2- ClO2- Cl(1)O(2)-(1) aq hkf 4100. -15900. 24.2 5.2163 4.9580 3.7949 -2.9839 6.4977 -6.9659 1.2637 -1 # [G9] 13.Nov.97
ClO3- ClO3- Cl(1)O(3)-(1) aq hkf -1900. -24850. 38.8 7.1665 9.7172 1.9307 -3.1807 8.5561 -5.5401 1.0418 -1 # [G9] 07.Nov.97
ClO4- ClO4- Cl(1)O(4)-(1) aq hkf -2040. -30910. 43.5 8.1411 15.5654 -7.8077 -3.4224 16.45 -6.57 0.9699 -1 # [G9] 07.Nov.97
Co+2 Co+2 Co(1)+(2) aq hkf -13000. -13900. -27.0 -1.2252 -8.9356 5.3191 -2.4095 15.2013 -4.6234 1.4769 2 # [G9] 07.Nov.97
Co+3 Co+3 Co(1)+(3) aq hkf 32000. 22000. -73. -2.8678 -14.7777 11.5439 -2.1680 16.4739 -8.0659 2.6901 3 # [G9] 13.Nov.97
CoOH+ CoOH+ Co(1)O(1)H(1)+(1) aq hkf -56025. -68450. -10. -0.2561 -8.4039 9.0457 -2.4315 26.6839 1.8542 0.7003 1 # [G9] 13.Nov.97
CoO(aq) CoO Co(1)O(1) aq hkf -44000. -58800. -17.8 -1.5566 -11.5736 10.2791 -2.3004 8.7031 -2.0567 -0.0300 0 # [G9] 13.Nov.97
HCoO2- HCoO2- H(1)Co(1)O(2)-(1) aq hkf -83400. -117100. -25.5 -0.0971 -8.0155 8.8926 -2.4475 44.7712 3.9116 2.0211 -1 # [G9] 13.Nov.97
CoO2-2 CoO2-2 Co(1)O(2)-(2) aq hkf -63200. -99000. -32.7 -0.0590 -7.9219 8.8540 -2.4514 21.8518 -9.4714 3.7128 -2 # [G9] 13.Nov.97
CoOH+2 CoOH+2 Co(1)O(1)H(1)+(2) aq hkf -23000. -36100. -27.8 -1.0884 -10.4353 9.8425 -2.3475 16.5492 -4.1549 1.4769 2 # [G9] 13.Nov.97
o-Cresol(aq) C6H4OHCH3 C(7)H(8)O(1) aq hkf -12725. -45081. 50.4 15.4181 28.2184 -1.8079 -3.9454 89.9089 5.1956 -0.2532 0 # [G10] 22.Feb.96
m-Cresol(aq) C6H4OHCH3 C(7)H(8)O(1) aq hkf -13890. -45560. 52.7 15.4233 28.2298 -1.8101 -3.9459 88.8505 5.0474 -0.2380 0 # [G10] 22.Feb.96
p-Cresol(aq) C6H4OHCH3 C(7)H(8)O(1) aq hkf -11625. -44245. 49.5 15.4161 28.2174 -1.8159 -3.9454 81.0624 4.1088 -0.2592 0 # [G10] 22.Feb.96
Cr2O7-2 Cr2O7-2 Cr(2)O(7)-(2) aq hkf -312970. -355370. 72. 12.4303 22.5680 -3.1161 -3.7119 8.6580 -8.9622 2.1216 -2 # [G9] 07.Nov.97
CrO4-2 CrO4-2 Cr(1)O(4)-(2) aq hkf -174800. -210930. 13.8 5.4891 5.6223 3.5382 -3.0113 -2.8608 -15.7861 3.0024 -2 # [G9] 07.Nov.97
Cs+ Cs+ Cs(1)+(1) aq hkf -69710. -61670. 31.75 6.1475 -0.1309 4.2094 -2.7736 6.27 -5.736 0.0974 1 # [G9] 06.Nov.97
CsBr(aq) CsBr Cs(1)Br(1) aq hkf -94610. -88490. 57.3 9.5646 15.5757 -0.3789 -3.4228 -9.4143 -8.4469 -0.001 0 # [5] 18.Sep.97
CsCl(aq) CsCl Cs(1)Cl(1) aq hkf -100900. -100950. 52.58 8.401 12.7344 0.7379 -3.3054 -6.0563 -7.9234 0.2 0 # [5] 18.Sep.97
CsI(aq) CsI Cs(1)I(1) aq hkf -83460. -77820. 60.3 11.6513 20.6709 -2.3815 -3.6335 -7.212 -8.0048 0.1 0 # [5] 18.Sep.97
CsOH(aq) CsOH Cs(1)O(1)H(1) aq hkf -105000. -112300. 35.9 5.6685 6.0571 3.3740 -3.0293 -12.8052 -9.5325 -0.0300 0 # [G9] 13.Nov.97
Cu+ Cu+ Cu(1)+(1) aq hkf 11950. 17132. 9.7 0.8070 -5.8040 8.0165 -2.5390 17.9233 -0.2438 0.4046 1 # [G9] 13.Nov.97
Cu+2 Cu+2 Cu(1)+(2) aq hkf 15675. 15700. -23.2 -1.1021 -10.4726 9.8662 -2.3461 20.3 -4.39 1.4769 2 # [G9] 07.Nov.97
CuOH+ CuOH+ Cu(1)O(1)H(1)+(1) aq hkf -30200. -41700. -6.1 -0.0277 -7.8416 8.8142 -2.4547 21.5062 0.2246 0.6472 1 # [G9] 13.Nov.97
CuO(aq) CuO Cu(1)O(1) aq hkf -20800. -34200. -12.4 -0.3937 -8.7360 9.1675 -2.4178 12.1490 -3.3197 0.7384 0 # [G9] 13.Nov.97
HCuO2- HCuO2- H(1)Cu(1)O(2)-(1) aq hkf -60100. -86300. 0.3 1.3202 -4.5527 7.5282 -2.5907 -3.2749 -8.0659 0.5464 -1 # [G9] 13.Nov.97
CuO2-2 CuO2-2 Cu(1)O(2)-(2) aq hkf -41200. -74400. -23.1 0.6024 -6.3038 8.2129 -2.5183 7.6532 -13.9325 3.5647 -2 # [G9] 13.Nov.97
Cyclohexane(aq) C6H12 C(6)H(12) aq hkf 10780. -37400. 34.39 39.7 -4.3 -121. 2.4 90.8 19. -0.390 0 # [G18] 04.Oct.00
Cysteine(aq) C3H7NO2S C(3)H(7)O(2)N(1)S(1) aq hkf -80330. -124070. 46.32 18.14 2.40 9.31 -4.97 59.8 -5.60 0.15 0 # [PC1] 28.Nov.06
Cystate- C3H6NO2S- C(3)H(6)O(2)N(1)S(1)-(1) aq hkf -68920. -115440. 37.01 14.44 5.08 12.24 -3.68 61.0 -9.50 2.59 -1 # [PC1] 28.Nov.06
Decanoate- C10H19O2- C(10)H(19)O(2)-(1) aq hkf -72460. -162700. 72.1 24.5511 48.6514 -5.8334 -4.7901 181.64 -1.81 0.5372 -1 # [G6] 28.Feb.92
Decanoic-Acid(aq) C10H20O2 C(10)H(20)O(2) aq hkf -79170. -162200. 96.3 26.2766 52.8294 -7.4002 -4.9629 178.2298 15.7672 0.051 0 # [G6] 28.Feb.92
2,3-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -11005. -53849. 47.8 17.3144 32.5179 -2.7887 -4.1232 105.9743 7.2013 -0.2705 0 # [G10] 20.Nov.97
2,4-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -13081. -52675. 58.7 17.3388 32.5725 -2.7994 -4.1254 102.4043 6.6776 -0.1982 0 # [G10] 20.Nov.97
2,5-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -11875. -54420. 48.8 17.3166 32.5246 -2.7936 -4.1235 110.8307 7.7941 -0.2639 0 # [G10] 20.Nov.97
2,6-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -10973. -52445. 52.4 17.3247 32.5408 -2.7930 -4.1241 102.8187 6.7764 -0.2400 0 # [G10] 20.Nov.97
3,4-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -12264. -54422. 50.1 17.3196 32.5292 -2.7906 -4.1237 97.9627 6.1935 -0.2552 0 # [G10] 20.Nov.97
3,5-DMP(aq) C6H3OHCH3CH3 C(8)H(10)O(1) aq hkf -12459. -54945. 49.0 17.3171 32.5233 -2.7885 -4.1234 104.6091 7.0234 -0.2625 0 # [G10] 20.Nov.97
Dodecanoate- C12H23O2- C(12)H(23)O(2)-(1) aq hkf -68260. -174040. 85.5 28.7122 58.3495 -8.6541 -5.1911 217.0287 -1.551 0.334 -1 # [G6A] 02.Jun.98
Dodecanoic-Acid(aq) C12H24O2 C(12)H(24)O(2) aq hkf -75080. -173540. 109.7 30.6308 62.6966 -9.6387 -5.3708 212.9354 19.9564 0.1399 0 # [G6] 28.Feb.92
Dy+2 Dy+2 Dy(1)+(2) aq hkf -102800. -99900. -3.6 0.0206 -7.7248 8.7724 -2.4596 9.8690 -5.3159 1.1144 2 # [G9] 13.Nov.97
Dy+3 Dy+3 Dy(1)+(3) aq hkf -158700. -166500. -55.2 -3.0003 -15.1074 11.6879 -2.1545 9.5076 -9.4919 2.3792 3 # [G9] 07.Nov.97
Dy+4 Dy+4 Dy(1)+(4) aq hkf -55700. -73400. -104.0 -4.3164 -18.3144 12.9330 -2.0218 40.0550 -3.2586 3.7484 4 # [G9] 13.Nov.97
Ethanamine(aq) C2H5NH2 C(2)H(7)N(1) aq hkf 6300. -23830. 33.6 9.7281 11.3257 11.2651 -3.2471 55.6799 -0.2142 -0.1688 0 # [4] 01.Oct.87
Ethane(aq) C2H6 C(2)H(6) aq hkf -3886. -24650. 26.81 8.6340 13.3011 0.5205 -3.3288 54.1755 14.9521 -0.4060 0 # [4] 31.Aug.87
Ethanol(aq) C2H5OH C(2)H(6)O(1) aq hkf -43240. -68770. 35.04 12. 6.2 6.0 -3.3 58.8 2. -0.12 0 # [G18] 04.Oct.00
Ethylacetate(aq) CH3COOCH2CH3 C(4)H(8)O(2) aq hkf -79300. -116840. 53.400 1.38375 24.6396 -1.0033 -3.7975 83.6983 4.4052 -0.2334 0 # [G2] 18.Mar.93
Ethylbenzene(aq) C6H5C2H5 C(8)H(10) aq hkf 32440. -2500. 49.8 17.1974 26.2574 12.4885 -3.8644 108.3695 4.0918 -0.4142 0 # [4] 04.Sep.87
Ethylene(aq) C2H4 C(2)H(4) aq hkf 19530. 8610. 28.61 18. -5.5 -53.8 3.6 44. 13. -0.308 0 # [G18] 04.Oct.00
Ethyne(aq) C2H2 C(2)H(2) aq hkf 51890. 50700. 30.0 8.3577 12.6272 0.7833 -3.3009 33.0423 7.7615 -0.4543 0 # [4] 31.Aug.87
Er+2 Er+2 Er(1)+(2) aq hkf -91600. -89150. -5.5 -0.0104 -7.7996 8.7981 -2.4565 10.3150 -5.2548 1.1437 2 # [G9] 13.Nov.97
Er+3 Er+3 Er(1)+(3) aq hkf -159900. -168500. -58.3 -3.3041 -15.8492 11.9794 -2.1238 8.2815 -10.0215 2.4115 3 # [G9] 07.Nov.97
Er+4 Er+4 Er(1)+(4) aq hkf -28100. -45900. -104.7 -4.3256 -18.3402 12.9496 -2.0207 40.0003 -3.3197 3.7615 4 # [G9] 13.Nov.97
Eu+2 Eu+2 Eu(1)+(2) aq hkf -129200. -126150. -2.4 0.0407 -7.6776 8.7578 -2.4615 9.5539 -5.3567 1.0929 2 # [G9] 13.Nov.97
Eu+3 Eu+3 Eu(1)+(3) aq hkf -137300. -144700. -53.0 -3.1037 -15.3599 11.7871 -2.1440 6.0548 -10.4900 2.3161 3 # [G9] 07.Nov.97
Eu+4 Eu+4 Eu(1)+(4) aq hkf 5000. -12700. -103.3 -4.3071 -18.2951 12.9322 -2.0226 40.0515 -3.2178 3.7353 4 # [G9] 13.Nov.97
F- F- F(1)-(1) aq hkf -67340. -80150. -3.15 0.6870 1.3588 7.6033 -2.8352 4.46 -7.488 1.7870 -1 # [G9] 07.Nov.97
Formate- HCO2- H(1)C(1)O(2)-(1) aq hkf -83862. -101680. 21.7 5.7842 4.7242 7.363 -2.9742 17. -12.4 1.3003 -1 # [G6] 28.Feb.92
Formic-Acid(aq) H2CO2 C(1)H(2)O(2) aq hkf -88982. -101680. 38.9 6.3957 7.7713 2.8318 -3.1002 26.1 3.1 -0.33 0 # [G6] 17.Jun.92
Fe+2 Fe+2 Fe(1)+(2) aq hkf -21870. -22050. -25.3 -0.7867 -9.6969 9.5479 -2.3780 14.7860 -4.6437 1.4382 2 # [2;13;14;] 13.Nov.97
Fe+3 Fe+3 Fe(1)+(3) aq hkf -4120. -11850. -66.3 -2.4256 -13.6961 11.1141 -2.2127 19.0459 -6.8233 2.5812 3 # [2;14;G9] 13.Nov.97
FeCl+ FeCl+ Fe(1)Cl(1)+(1) aq hkf -53030. -61260. -10.06 2.1468 -2.5367 6.7401 -2.6741 24.6912 1.1617 0.7003 1 # [5] 18.Sep.97
FeCl2(aq) FeCl2 Fe(1)Cl(2) aq hkf -73480. -78490. 43. 5.5057 5.665 3.5164 -3.0131 22.9295 2.9135 -0.038 0 # [5] 02.Oct.97
FeOH+2 FeOH+2 Fe(1)O(1)H(1)+(2) aq hkf -57800. -70000. -25.4 -1.1562 -10.6009 9.9077 -2.3407 14.6102 -4.7048 1.4382 2 # [G9] 13.Nov.97
FeOH+ FeOH+ Fe(1)O(1)H(1)+(1) aq hkf -65850. -78080. -10. -0.2561 -8.4039 9.0457 -2.4315 21.4093 0.0209 0.7003 1 # [G9] 13.Nov.97
FeO+ FeO+ Fe(1)O(1)+(1) aq hkf -53100. -61000. -11.1 -3.7118 -16.8408 12.3595 -2.0827 -15.3982 -12.8325 0.7191 1 # [G9] 13.Nov.97
FeO(aq) FeO Fe(1)O(1) aq hkf -50720. -62950. -10. -0.5029 -9.0053 9.2791 -2.4066 5.8901 -3.0345 -0.0300 0 # [G9] 13.Nov.97
HFeO2- HFe2O- H(1)Fe(1)O(2)-(1) aq hkf -95400. -125700. -15. 0.6272 -6.2440 8.1905 -2.5208 36.1624 1.4468 1.8564 -1 # [G9] 13.Nov.97
HFeO2(aq) HFeO2 H(1)Fe(1)O(2) aq hkf -101100. -120300. 22.2 2.7401 -1.0905 6.1776 -2.7338 -37.8300 -18.2305 -0.0300 0 # [G9] 13.Nov.97
FeO2- FeO2- Fe(1)O(2)-(1) aq hkf -88000. -110700. 10.6 2.3837 -1.9602 6.5182 -2.6979 -13.3207 -14.5028 1.4662 -1 # [G9] 13.Nov.97
Glutamic-Acid(aq) C5H9NO4 C(5)H(9)O(4)N(1) aq hkf -173050. -234820. 61.2 22.30 4.23 6.55 -5.84 65.2 -10.0 0.15 0 # [PC1] 28.Nov.06
Glutamate- C5H8NO4- C(5)H(8)O(4)N(1)-(1) aq hkf -167210. -234150. 43.86 20.49 6.96 10.86 -7.02 47.6 -7.80 2.65 -1 # [PC1] 28.Nov.06
Glutamine(aq) C5H10N2O3 C(5)H(10)O(3)N(2) aq hkf -126280. -191860. 62.41 23.22 3.58 5.44 -5.23 68.6 -11.4 0.18 0 # [PC1] 28.Nov.06
Glutarate-2 C5H6O4-2 C(5)H(6)O(4)-(2) aq hkf -163470. -224140. 26.2 12.5965 21.8248 -0.3592 -3.6811 -4.436 -4.5871 2.8159 -2 # [G6] 16.Jun.92
Glutaric-Acid(aq) C5H8O4 C(5)H(8)O(4) aq hkf -176780. -223440. 73.2 15.2749 27.8946 -1.7361 -3.9321 60.3712 1.3721 -0.1021 0 # [G6] 28.Feb.92
Glycine(aq) C2H5NO2 C(2)H(5)O(2)N(1) aq hkf -90950. -124780. 39.29 11.30 0.71 3.99 -3.04 28.5 -8.40 0.23 0 # [PC1] 29.Nov.06
Glycine+ C2H6NO2+ C(2)H(6)O(2)N(1)+(1) aq hkf -94160. -125720. 46.91 19.57 -7.58 -40.35 5.41 49.0 -1.80 0.59 1 # [PC1] 29.Nov.06
Glycolate- C2H3O3- C(2)H(3)O(3)-(1) aq hkf -121170. -154700. 26.2 7.6349 11.057 0.9834 -3.236 26.0463 -4.0271 1.2334 -1 # [G6] 17.Jun.92
Glycolic-Acid(aq) C2H4O3 C(2)H(4)O(3) aq hkf -126400. -154890. 43.1 8.7445 12.1496 4.0222 -3.2812 43.6669 -0.4655 -0.3017 0 # [G6] 16.Jun.92
Ga+3 Ga+3 Ga(1)+(3) aq hkf -38000. -50600. -79. -2.8378 -14.7065 11.5197 -2.1709 16.2356 -8.4326 2.7787 3 # [G9] 07.Nov.97
GaOH+2 GaOH+2 Ga(1)O(1)H(1)+(2) aq hkf -91100. -116700. -67.3 1.6572 -3.7321 7.2107 -2.6246 48.3870 5.0115 2.0700 2 # [G9] 13.Nov.97
GaO+ GaO+ Ga(1)O(1)+(1) aq hkf -86600. -100900. -29.2 2.1299 -2.5806 6.7629 -2.6722 -0.7503 -8.6363 0.9986 1 # [G9] 13.Nov.97
HGaO2(aq) HGaO2 H(1)Ga(1)O(2) aq hkf -137300. -158600. 2.9 3.4470 0.6328 5.5060 -2.8051 -12.1716 -9.2677 -0.0439 0 # [G9] 13.Nov.97
GaO2- GaO2- Ga(1)O(2)-(1) aq hkf -128700. -153900. -10.0 3.6247 1.0721 5.3221 -2.8232 14.3978 -5.8659 1.7777 -1 # [G9] 13.Nov.97
Gd+2 Gd+2 Gd(1)+(2) aq hkf -70600. -67400. -4.3 0.0094 -7.7516 8.7810 -2.4584 9.9946 -5.2956 1.1216 2 # [G9] 13.Nov.97
Gd+3 Gd+3 Gd(1)+(3) aq hkf -158600. -164200. -49.2 -2.9771 -15.0506 11.6656 -2.1568 6.5606 -10.3474 2.3265 3 # [G9] 07.Nov.97
Gd+4 Gd+4 Gd(1)+(4) aq hkf 12600. -5700. -107.6 -4.3532 -18.4052 12.9700 -2.0180 39.8394 -3.5030 3.8013 4 # [G9] 13.Nov.97
H+ H+ H(1)+(1) aq hkf 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1 # [G9] 06.Nov.97
H-Adipate- C6H9O4- C(6)H(9)O(4)-(1) aq hkf -166770. -227130. 59.8 15.9795 29.4936 -2.1047 -3.9982 50.218 -3.6684 0.7234 -1 # [G6] 17.Jun.92
H-Azelate- C9H15O4- C(9)H(15)O(4)-(1) aq hkf -157490. -240970. 80. 22.2952 43.8077 -5.3553 -4.5899 109.5312 -2.8963 0.4174 -1 # [G6] 17.Jun.92
H-Glutarate- C5H7O4- C(5)H(7)O(4)-(1) aq hkf -170860. -223570. 52.9 13.7966 24.547 -0.9823 -3.7937 35.5763 -3.8623 0.8279 -1 # [G6] 17.Jun.92
H-Malonate- C3H3O4- C(3)H(3)O(4)-(1) aq hkf -171530. -207850. 42.7 9.9065 15.7293 1.0227 -3.4291 11.9343 -4.1738 0.9826 -1 # [G6] 16.Jun.92
H-Oxalate- C2HO4- C(2)H(1)O(4)-(1) aq hkf -166907. -195600. 36. 7.9276 11.2406 2.05 -3.2436 6.5915 -6.3548 1.0831 -1 # [G6] 17.Jun.92
H-Pimelate- C7H11O4- C(7)H(11)O(4)-(1) aq hkf -166260. -234040. 67.5 18.0762 34.2416 -3.1742 -4.1944 66.6044 -3.4514 0.6069 -1 # [G6] 17.Jun.92
H-Sebacate- C10H17O4- C(10)H(17)O(4)-(1) aq hkf -155040. -246230. 86.7 24.423 48.6302 -6.4512 -4.7893 129.2733 -2.6394 0.3158 -1 # [G6] 16.Jun.92
H-Suberate- C8H13O4- C(8)H(13)O(4)-(1) aq hkf -162340. -238130. 73.2 20.168 38.9836 -4.253 -4.3905 89.8033 -3.1533 0.5205 -1 # [G6] 17.Jun.92
H-Succinate- C4H5O4- C(4)H(5)O(4)-(1) aq hkf -172060. -217350. 45.2 11.6617 19.7057 0.1226 -3.5935 26.117 -3.9932 0.9446 -1 # [G6] 16.Jun.92
H2(aq) H2 H(2) aq hkf 4236. -1000. 13.800 5.1427 4.7758 3.8729 -2.9764 27.6251 5.0930 -0.2090 0 # [3] 13.Jul.87
H2AsO3- H2AsO3- H(2)As(1)O(3)-(1) aq hkf -140330. -170840. 26.400 5.7934 6.3646 3.2485 -3.0421 15.8032 -3.6253 1.2305 -1 # [2] 03.Jul.87
H2AsO4- H2AsO4- H(2)As(1)O(4)-(1) aq hkf -180010. -217390. 28.0 6.7429 8.6835 2.3351 -3.1379 16.9206 -3.1567 1.2055 -1 # [G9] 11.Nov.97
H2P2O7-2 H2P2O7-2 H(2)P(2)O(7)-(2) aq hkf -480400. -544600. 39.0 9.0963 14.4299 0.0760 -3.3754 40.6359 0.5505 2.6218 -2 # [G9] 11.Nov.97
H2PO4- H2PO4- H(2)P(1)O(4)-(1) aq hkf -270140. -309820. 21.6 6.4875 8.0594 2.5823 -3.1122 14.0435 -4.4605 1.3003 -1 # [G9] 06.Nov.97
H2S(aq) H2S H(2)S(1) aq hkf -6673. -9001. 30.000 6.5097 6.7724 5.9646 -3.0590 32.3000 4.7300 -0.1000 0 # [3] 26.Jun.87
